Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
254.75,,Insert,2041,1,A,9,99,G,
254.75,Extorter,Trade,2037,1,B,9,99,,-18
254.75,Extorter,Hedge,2037,0,A,9,100.0,,
255.0,,Insert,2042,1,B,9,101,G,
255.0,Extorter,Trade,2038,1,A,1,100,,-2
255.0,Extorter,Hedge,2038,0,B,1,100.0,,
255.0,Random player,Trade,2038,1,A,8,100,,-16
255.0,Random player,Hedge,2038,0,B,8,100.0,,
255.0,,Insert,2043,1,A,9,99,G,
255.0,Extorter,Trade,2037,1,B,1,99,,-2
255.0,Extorter,Hedge,2037,0,A,1,100.0,,
255.0,Random player,Trade,2037,1,B,8,99,,-16
255.0,Random player,Hedge,2037,0,A,8,100.0,,
255.016,Random player,Cancel,2037,,,-2,,,
255.016,Random player,Cancel,2038,,,-2,,,
255.016,Random player,Insert,2039,1,B,10,100,G,
255.016,Random player,Insert,2040,1,A,10,101,G,
255.016,Extorter,Insert,2039,1,B,10,99,G,
255.016,Extorter,Insert,2040,1,A,10,101,G,
255.25,,Insert,2044,1,B,9,101,G,
255.25,Random player,Trade,2040,1,A,9,101,,-18
255.25,Random player,Hedge,2040,0,B,9,100.0,,
255.25,,Insert,2045,1,A,9,99,G,
255.25,Random player,Trade,2039,1,B,9,100,,-18
255.25,Random player,Hedge,2039,0,A,9,100.0,,
255.266,Random player,Cancel,2039,,,-1,,,
255.266,Extorter,Cancel,2039,,,-10,,,
255.266,Extorter,Cancel,2040,,,-10,,,
255.266,Random player,Cancel,2040,,,-1,,,
255.266,Random player,Insert,2041,1,B,10,99,G,
255.266,Random player,Insert,2042,1,A,10,100,G,
255.266,Extorter,Insert,2041,1,B,10,99,G,
255.266,Extorter,Insert,2042,1,A,10,100,G,
255.5,Random player,Cancel,2041,,,-10,,,
255.5,Random player,Cancel,2042,,,-10,,,
255.5,Extorter,Cancel,2041,,,-10,,,
255.5,Extorter,Cancel,2042,,,-10,,,
255.5,Extorter,Insert,2043,1,B,10,100,G,
255.5,Extorter,Insert,2044,1,A,10,101,G,
255.5,Random player,Insert,2043,1,B,10,99,G,
255.5,Random player,Insert,2044,1,A,10,100,G,
255.5,Extorter,Trade,2043,1,B,10,100,,-20
255.5,Extorter,Hedge,2043,0,A,10,100.0,,
255.5,Random player,Trade,2044,1,A,10,100,,40
255.5,Random player,Hedge,2044,0,B,10,100.0,,
255.5,,Insert,2046,1,B,9,101,G,
255.5,Extorter,Trade,2044,1,A,9,101,,-18
255.5,Extorter,Hedge,2044,0,B,9,100.0,,
255.5,,Insert,2047,1,A,9,99,G,
255.5,Random player,Trade,2043,1,B,9,99,,-18
255.5,Random player,Hedge,2043,0,A,9,100.0,,
255.75,,Insert,2048,1,B,9,101,G,
255.75,Extorter,Trade,2044,1,A,1,101,,-2
255.75,Extorter,Hedge,2044,0,B,1,100.0,,
255.75,,Insert,2049,1,A,9,99,G,
255.75,Random player,Trade,2043,1,B,1,99,,-2
255.75,Random player,Hedge,2043,0,A,1,100.0,,
255.766,Random player,Insert,2045,1,B,10,99,G,
255.766,Extorter,Insert,2045,1,B,10,100,G,
255.766,Extorter,Insert,2046,1,A,10,101,G,
255.766,Random player,Insert,2046,1,A,10,100,G,
255.766,Extorter,Trade,2045,1,B,10,100,,-20
255.766,Extorter,Hedge,2045,0,A,10,100.0,,
255.766,Random player,Trade,2046,1,A,10,100,,40
255.766,Random player,Hedge,2046,0,B,10,100.0,,
256.0,,Insert,2050,1,B,9,101,G,
256.0,Extorter,Trade,2046,1,A,9,101,,-18
256.0,Extorter,Hedge,2046,0,B,9,100.0,,
256.0,,Insert,2051,1,A,9,99,G,
256.0,Random player,Trade,2045,1,B,9,99,,-18
256.0,Random player,Hedge,2045,0,A,9,100.0,,
256.016,Random player,Cancel,2045,,,-1,,,
256.016,Extorter,Cancel,2046,,,-1,,,
256.016,Random player,Insert,2047,1,B,10,99,G,
256.016,Extorter,Insert,2047,1,B,10,99,G,
256.016,Extorter,Insert,2048,1,A,10,101,G,
256.016,Random player,Insert,2048,1,A,10,100,G,
256.25,,Insert,2052,1,B,9,101,G,
256.25,Random player,Trade,2048,1,A,9,100,,-18
256.25,Random player,Hedge,2048,0,B,9,100.0,,
256.25,,Insert,2053,1,A,9,99,G,
256.25,Random player,Trade,2047,1,B,9,99,,-18
256.25,Random player,Hedge,2047,0,A,9,100.0,,
256.266,Random player,Cancel,2047,,,-1,,,
256.266,Random player,Cancel,2048,,,-1,,,
256.266,Extorter,Cancel,2047,,,-10,,,
256.266,Extorter,Cancel,2048,,,-10,,,
256.266,Extorter,Insert,2049,1,B,10,99,G,
256.266,Extorter,Insert,2050,1,A,10,100,G,
256.266,Random player,Insert,2049,1,B,10,99,G,
256.266,Random player,Insert,2050,1,A,10,100,G,
256.5,Random player,Cancel,2049,,,-10,,,
256.5,Random player,Cancel,2050,,,-10,,,
256.5,Extorter,Cancel,2049,,,-10,,,
256.5,Extorter,Cancel,2050,,,-10,,,
256.5,Extorter,Insert,2051,1,B,10,100,G,
256.5,Extorter,Insert,2052,1,A,10,101,G,
256.5,Random player,Insert,2051,1,B,10,100,G,
256.5,Random player,Insert,2052,1,A,10,101,G,
256.5,,Insert,2054,1,B,9,101,G,
256.5,Extorter,Trade,2052,1,A,9,101,,-18
256.5,Extorter,Hedge,2052,0,B,9,100.0,,
256.5,,Insert,2055,1,A,9,99,G,
256.5,Extorter,Trade,2051,1,B,9,100,,-18
256.5,Extorter,Hedge,2051,0,A,9,100.0,,
256.75,,Insert,2056,1,B,9,101,G,
256.75,Extorter,Trade,2052,1,A,1,101,,-2
256.75,Extorter,Hedge,2052,0,B,1,100.0,,
256.75,Random player,Trade,2052,1,A,8,101,,-16
256.75,Random player,Hedge,2052,0,B,8,100.0,,
256.75,,Insert,2057,1,A,9,99,G,
256.75,Extorter,Trade,2051,1,B,1,100,,-2
256.75,Extorter,Hedge,2051,0,A,1,100.0,,
256.75,Random player,Trade,2051,1,B,8,100,,-16
256.75,Random player,Hedge,2051,0,A,8,100.0,,
256.766,Random player,Cancel,2051,,,-2,,,
256.766,Random player,Cancel,2052,,,-2,,,
256.766,Extorter,Insert,2053,1,B,10,99,G,
256.766,Extorter,Insert,2054,1,A,10,101,G,
256.766,Random player,Insert,2053,1,B,10,99,G,
256.766,Random player,Insert,2054,1,A,10,101,G,
257.0,,Insert,2058,1,B,9,101,G,
257.0,Extorter,Trade,2054,1,A,9,101,,-18
257.0,Extorter,Hedge,2054,0,B,9,100.0,,
257.0,,Insert,2059,1,A,9,99,G,
257.0,Extorter,Trade,2053,1,B,9,99,,-18
257.0,Extorter,Hedge,2053,0,A,9,100.0,,
257.016,Extorter,Cancel,2053,,,-1,,,
257.016,Extorter,Cancel,2054,,,-1,,,
257.016,Random player,Cancel,2053,,,-10,,,
257.016,Random player,Cancel,2054,,,-10,,,
257.016,Extorter,Insert,2055,1,B,10,100,G,
257.016,Extorter,Insert,2056,1,A,10,101,G,
257.016,Random player,Insert,2055,1,B,10,99,G,
257.016,Random player,Insert,2056,1,A,10,101,G,
257.25,,Insert,2060,1,B,9,101,G,
257.25,Extorter,Trade,2056,1,A,9,101,,-18
257.25,Extorter,Hedge,2056,0,B,9,100.0,,
257.25,,Insert,2061,1,A,9,99,G,
257.25,Extorter,Trade,2055,1,B,9,100,,-18
257.25,Extorter,Hedge,2055,0,A,9,100.0,,
257.266,Random player,Cancel,2055,,,-10,,,
257.266,Extorter,Cancel,2055,,,-1,,,
257.266,Extorter,Cancel,2056,,,-1,,,
257.266,Random player,Cancel,2056,,,-10,,,
257.266,Random player,Insert,2057,1,B,10,99,G,
257.266,Random player,Insert,2058,1,A,10,100,G,
257.266,Extorter,Insert,2057,1,B,10,99,G,
257.266,Extorter,Insert,2058,1,A,10,101,G,
257.5,Random player,Cancel,2057,,,-10,,,
257.5,Random player,Cancel,2058,,,-10,,,
257.5,Extorter,Cancel,2057,,,-10,,,
257.5,Extorter,Cancel,2058,,,-10,,,
257.5,Extorter,Insert,2059,1,B,10,99,G,
257.5,Extorter,Insert,2060,1,A,10,100,G,
257.5,Random player,Insert,2059,1,B,10,100,G,
257.5,Extorter,Trade,2060,1,A,10,100,,-20
257.5,Extorter,Hedge,2060,0,B,10,100.0,,
257.5,Random player,Trade,2059,1,B,10,100,,40
257.5,Random player,Hedge,2059,0,A,10,100.0,,
257.5,Random player,Insert,2060,1,A,10,101,G,
257.5,,Insert,2062,1,B,9,101,G,
257.5,Random player,Trade,2060,1,A,9,101,,-18
257.5,Random player,Hedge,2060,0,B,9,100.0,,
257.5,,Insert,2063,1,A,9,99,G,
257.5,Extorter,Trade,2059,1,B,9,99,,-18
257.5,Extorter,Hedge,2059,0,A,9,100.0,,
257.75,,Insert,2064,1,B,9,101,G,
257.75,Random player,Trade,2060,1,A,1,101,,-2
257.75,Random player,Hedge,2060,0,B,1,100.0,,
257.75,,Insert,2065,1,A,9,99,G,
257.75,Extorter,Trade,2059,1,B,1,99,,-2
257.75,Extorter,Hedge,2059,0,A,1,100.0,,
257.766,Random player,Insert,2061,1,B,10,99,G,
257.766,Extorter,Insert,2061,1,B,10,99,G,
257.766,Extorter,Insert,2062,1,A,10,101,G,
257.766,Random player,Insert,2062,1,A,10,100,G,
258.0,,Insert,2066,1,B,9,101,G,
258.0,Random player,Trade,2062,1,A,9,100,,-18
258.0,Random player,Hedge,2062,0,B,9,100.0,,
258.0,,Insert,2067,1,A,9,99,G,
258.0,Random player,Trade,2061,1,B,9,99,,-18
258.0,Random player,Hedge,2061,0,A,9,100.0,,
258.016,Random player,Cancel,2061,,,-1,,,
258.016,Extorter,Cancel,2061,,,-10,,,
258.016,Extorter,Cancel,2062,,,-10,,,
258.016,Random player,Cancel,2062,,,-1,,,
258.016,Random player,Insert,2063,1,B,10,99,G,
258.016,Random player,Insert,2064,1,A,10,101,G,
258.016,Extorter,Insert,2063,1,B,10,100,G,
258.016,Extorter,Insert,2064,1,A,10,101,G,
258.25,,Insert,2068,1,B,9,101,G,
258.25,Random player,Trade,2064,1,A,9,101,,-18
258.25,Random player,Hedge,2064,0,B,9,100.0,,
258.25,,Insert,2069,1,A,9,99,G,
258.25,Extorter,Trade,2063,1,B,9,100,,-18
258.25,Extorter,Hedge,2063,0,A,9,100.0,,
258.266,Extorter,Cancel,2063,,,-1,,,
258.266,Extorter,Cancel,2064,,,-10,,,
258.266,Random player,Cancel,2063,,,-10,,,
258.266,Random player,Cancel,2064,,,-1,,,
258.266,Random player,Insert,2065,1,B,10,99,G,
258.266,Random player,Insert,2066,1,A,10,101,G,
258.266,Extorter,Insert,2065,1,B,10,99,G,
258.266,Extorter,Insert,2066,1,A,10,101,G,
258.5,,Insert,2070,1,B,9,101,G,
258.5,Random player,Trade,2066,1,A,9,101,,-18
258.5,Random player,Hedge,2066,0,B,9,100.0,,
258.5,,Insert,2071,1,A,9,99,G,
258.5,Random player,Trade,2065,1,B,9,99,,-18
258.5,Random player,Hedge,2065,0,A,9,100.0,,
258.516,Random player,Cancel,2065,,,-1,,,
258.516,Extorter,Cancel,2065,,,-10,,,
258.516,Extorter,Cancel,2066,,,-10,,,
258.516,Random player,Cancel,2066,,,-1,,,
258.516,Random player,Insert,2067,1,B,10,99,G,
258.516,Random player,Insert,2068,1,A,10,101,G,
258.516,Extorter,Insert,2067,1,B,10,100,G,
258.516,Extorter,Insert,2068,1,A,10,101,G,
258.75,Extorter,Cancel,2067,,,-10,,,
258.75,Extorter,Cancel,2068,,,-10,,,
258.75,Extorter,Insert,2069,1,B,10,99,G,
258.75,Extorter,Insert,2070,1,A,10,101,G,
258.75,Random player,Cancel,2067,,,-10,,,
258.75,Random player,Cancel,2068,,,-10,,,
258.75,Random player,Insert,2069,1,B,10,99,G,
258.75,Random player,Insert,2070,1,A,10,100,G,
258.75,,Insert,2072,1,B,9,101,G,
258.75,Random player,Trade,2070,1,A,9,100,,-18
258.75,Random player,Hedge,2070,0,B,9,100.0,,
258.75,,Insert,2073,1,A,9,99,G,
258.75,Extorter,Trade,2069,1,B,9,99,,-18
258.75,Extorter,Hedge,2069,0,A,9,100.0,,
259.0,,Insert,2074,1,B,9,101,G,
259.0,Random player,Trade,2070,1,A,1,100,,-2
259.0,Random player,Hedge,2070,0,B,1,100.0,,
259.0,Extorter,Trade,2070,1,A,8,101,,-16
259.0,Extorter,Hedge,2070,0,B,8,100.0,,
259.0,,Insert,2075,1,A,9,99,G,
259.0,Extorter,Trade,2069,1,B,1,99,,-2
259.0,Extorter,Hedge,2069,0,A,1,100.0,,
259.0,Random player,Trade,2069,1,B,8,99,,-16
259.0,Random player,Hedge,2069,0,A,8,100.0,,
259.016,Random player,Cancel,2069,,,-2,,,
259.016,Extorter,Cancel,2070,,,-2,,,
259.016,Random player,Insert,2071,1,B,10,99,G,
259.016,Extorter,Insert,2071,1,B,10,99,G,
259.016,Extorter,Insert,2072,1,A,10,100,G,
259.016,Random player,Insert,2072,1,A,10,101,G,
259.25,,Insert,2076,1,B,9,101,G,
259.25,Extorter,Trade,2072,1,A,9,100,,-18
259.25,Extorter,Hedge,2072,0,B,9,100.0,,
259.25,,Insert,2077,1,A,9,99,G,
259.25,Random player,Trade,2071,1,B,9,99,,-18
259.25,Random player,Hedge,2071,0,A,9,100.0,,
259.266,Extorter,Cancel,2071,,,-10,,,
259.266,Extorter,Cancel,2072,,,-1,,,
259.266,Random player,Cancel,2071,,,-1,,,
259.266,Random player,Cancel,2072,,,-10,,,
259.266,Random player,Insert,2073,1,B,10,99,G,
259.266,Random player,Insert,2074,1,A,10,100,G,
259.266,Extorter,Insert,2073,1,B,10,100,G,
259.266,Random player,Trade,2074,1,A,10,100,,-20
259.266,Random player,Hedge,2074,0,B,10,100.0,,
259.266,Extorter,Trade,2073,1,B,10,100,,40
259.266,Extorter,Hedge,2073,0,A,10,100.0,,
259.266,Extorter,Insert,2074,1,A,10,101,G,
259.5,,Insert,2078,1,B,9,101,G,
259.5,Extorter,Trade,2074,1,A,9,101,,-18
259.5,Extorter,Hedge,2074,0,B,9,100.0,,
259.5,,Insert,2079,1,A,9,99,G,
259.5,Random player,Trade,2073,1,B,9,99,,-18
259.5,Random player,Hedge,2073,0,A,9,100.0,,
259.516,Extorter,Cancel,2074,,,-1,,,
259.516,Random player,Cancel,2073,,,-1,,,
259.516,Extorter,Insert,2075,1,B,10,99,G,
259.516,Extorter,Insert,2076,1,A,10,100,G,
259.516,Random player,Insert,2075,1,B,10,99,G,
259.516,Random player,Insert,2076,1,A,10,100,G,
259.75,,Insert,2080,1,B,9,101,G,
259.75,Extorter,Trade,2076,1,A,9,100,,-18
259.75,Extorter,Hedge,2076,0,B,9,100.0,,
259.75,,Insert,2081,1,A,9,99,G,
259.75,Extorter,Trade,2075,1,B,9,99,,-18
259.75,Extorter,Hedge,2075,0,A,9,100.0,,
259.766,Extorter,Cancel,2075,,,-1,,,
259.766,Extorter,Cancel,2076,,,-1,,,
259.766,Random player,Cancel,2075,,,-10,,,
259.766,Random player,Cancel,2076,,,-10,,,
259.766,Extorter,Insert,2077,1,B,10,99,G,
259.766,Extorter,Insert,2078,1,A,10,101,G,
259.766,Random player,Insert,2077,1,B,10,99,G,
259.766,Random player,Insert,2078,1,A,10,100,G,
260.0,Random player,Cancel,2077,,,-10,,,
260.0,Random player,Cancel,2078,,,-10,,,
260.0,Extorter,Cancel,2077,,,-10,,,
260.0,Extorter,Cancel,2078,,,-10,,,
260.0,Extorter,Insert,2079,1,B,10,99,G,
260.0,Extorter,Insert,2080,1,A,10,100,G,
260.0,,Insert,2082,1,B,9,101,G,
260.0,Extorter,Trade,2080,1,A,9,100,,-18
260.0,Extorter,Hedge,2080,0,B,9,100.0,,
260.0,,Insert,2083,1,A,9,99,G,
260.0,Extorter,Trade,2079,1,B,9,99,,-18
260.0,Extorter,Hedge,2079,0,A,9,100.0,,
260.016,Random player,Insert,2079,1,B,10,99,G,
260.016,Random player,Insert,2080,1,A,10,100,G,
260.25,Random player,Cancel,2079,,,-10,,,
260.25,Random player,Cancel,2080,,,-10,,,
260.25,Extorter,Cancel,2079,,,-1,,,
260.25,Extorter,Cancel,2080,,,-1,,,
260.25,Extorter,Insert,2081,1,B,10,99,G,
260.25,Random player,Insert,2081,1,B,10,99,G,
260.25,Random player,Insert,2082,1,A,10,100,G,
260.25,Extorter,Insert,2082,1,A,10,100,G,
260.25,,Insert,2084,1,B,9,101,G,
260.25,Random player,Trade,2082,1,A,9,100,,-18
260.25,Random player,Hedge,2082,0,B,9,100.0,,
260.25,,Insert,2085,1,A,9,99,G,
260.25,Extorter,Trade,2081,1,B,9,99,,-18
260.25,Extorter,Hedge,2081,0,A,9,100.0,,
260.5,,Insert,2086,1,B,9,101,G,
260.5,Random player,Trade,2082,1,A,1,100,,-2
260.5,Random player,Hedge,2082,0,B,1,100.0,,
260.5,Extorter,Trade,2082,1,A,8,100,,-16
260.5,Extorter,Hedge,2082,0,B,8,100.0,,
260.5,,Insert,2087,1,A,9,99,G,
260.5,Extorter,Trade,2081,1,B,1,99,,-2
260.5,Extorter,Hedge,2081,0,A,1,100.0,,
260.5,Random player,Trade,2081,1,B,8,99,,-16
260.5,Random player,Hedge,2081,0,A,8,100.0,,
260.516,Extorter,Cancel,2082,,,-2,,,
260.516,Random player,Cancel,2081,,,-2,,,
260.516,Extorter,Insert,2083,1,B,10,99,G,
260.516,Extorter,Insert,2084,1,A,10,101,G,
260.516,Random player,Insert,2083,1,B,10,99,G,
260.516,Random player,Insert,2084,1,A,10,101,G,
260.75,Extorter,Cancel,2083,,,-10,,,
260.75,Extorter,Cancel,2084,,,-10,,,
260.75,Random player,Cancel,2083,,,-10,,,
260.75,Random player,Cancel,2084,,,-10,,,
260.75,Extorter,Insert,2085,1,B,10,100,G,
260.75,Extorter,Insert,2086,1,A,10,101,G,
260.75,Random player,Insert,2085,1,B,10,100,G,
260.75,Random player,Insert,2086,1,A,10,101,G,
260.75,,Insert,2088,1,B,9,101,G,
260.75,Extorter,Trade,2086,1,A,9,101,,-18
260.75,Extorter,Hedge,2086,0,B,9,100.0,,
260.75,,Insert,2089,1,A,9,99,G,
260.75,Extorter,Trade,2085,1,B,9,100,,-18
260.75,Extorter,Hedge,2085,0,A,9,100.0,,
261.0,,Insert,2090,1,B,9,101,G,
261.0,Extorter,Trade,2086,1,A,1,101,,-2
261.0,Extorter,Hedge,2086,0,B,1,100.0,,
261.0,Random player,Trade,2086,1,A,8,101,,-16
261.0,Random player,Hedge,2086,0,B,8,100.0,,
261.0,,Insert,2091,1,A,9,99,G,
261.0,Extorter,Trade,2085,1,B,1,100,,-2
261.0,Extorter,Hedge,2085,0,A,1,100.0,,
261.0,Random player,Trade,2085,1,B,8,100,,-16
261.0,Random player,Hedge,2085,0,A,8,100.0,,
261.016,Random player,Cancel,2085,,,-2,,,
261.016,Random player,Cancel,2086,,,-2,,,
261.016,Random player,Insert,2087,1,B,10,100,G,
261.016,Extorter,Insert,2087,1,B,10,99,G,
261.016,Extorter,Insert,2088,1,A,10,101,G,
261.016,Random player,Insert,2088,1,A,10,101,G,
261.25,,Insert,2092,1,B,9,101,G,
261.25,Extorter,Trade,2088,1,A,9,101,,-18
261.25,Extorter,Hedge,2088,0,B,9,100.0,,
261.25,,Insert,2093,1,A,9,99,G,
261.25,Random player,Trade,2087,1,B,9,100,,-18
261.25,Random player,Hedge,2087,0,A,9,100.0,,
261.266,Random player,Cancel,2087,,,-1,,,
261.266,Extorter,Cancel,2087,,,-10,,,
261.266,Extorter,Cancel,2088,,,-1,,,
261.266,Random player,Cancel,2088,,,-10,,,
261.266,Random player,Insert,2089,1,B,10,99,G,
261.266,Random player,Insert,2090,1,A,10,101,G,
261.266,Extorter,Insert,2089,1,B,10,100,G,
261.266,Extorter,Insert,2090,1,A,10,101,G,
261.5,Extorter,Cancel,2089,,,-10,,,
261.5,Extorter,Cancel,2090,,,-10,,,
261.5,Extorter,Insert,2091,1,B,10,99,G,
261.5,Extorter,Insert,2092,1,A,10,101,G,
261.5,Random player,Cancel,2089,,,-10,,,
261.5,Random player,Cancel,2090,,,-10,,,
261.5,Random player,Insert,2091,1,B,10,99,G,
261.5,Random player,Insert,2092,1,A,10,100,G,
261.5,,Insert,2094,1,B,9,101,G,
261.5,Random player,Trade,2092,1,A,9,100,,-18
261.5,Random player,Hedge,2092,0,B,9,100.0,,
261.5,,Insert,2095,1,A,9,99,G,
261.5,Extorter,Trade,2091,1,B,9,99,,-18
261.5,Extorter,Hedge,2091,0,A,9,100.0,,
261.75,,Insert,2096,1,B,9,101,G,
261.75,Random player,Trade,2092,1,A,1,100,,-2
261.75,Random player,Hedge,2092,0,B,1,100.0,,
261.75,Extorter,Trade,2092,1,A,8,101,,-16
261.75,Extorter,Hedge,2092,0,B,8,100.0,,
261.75,,Insert,2097,1,A,9,99,G,
261.75,Extorter,Trade,2091,1,B,1,99,,-2
261.75,Extorter,Hedge,2091,0,A,1,100.0,,
261.75,Random player,Trade,2091,1,B,8,99,,-16
261.75,Random player,Hedge,2091,0,A,8,100.0,,
261.766,Extorter,Cancel,2092,,,-2,,,
261.766,Random player,Cancel,2091,,,-2,,,
261.766,Extorter,Insert,2093,1,B,10,100,G,
261.766,Extorter,Insert,2094,1,A,10,101,G,
261.766,Random player,Insert,2093,1,B,10,99,G,
261.766,Random player,Insert,2094,1,A,10,100,G,
261.766,Extorter,Trade,2093,1,B,10,100,,-20
261.766,Extorter,Hedge,2093,0,A,10,100.0,,
261.766,Random player,Trade,2094,1,A,10,100,,40
261.766,Random player,Hedge,2094,0,B,10,100.0,,
262.0,,Insert,2098,1,B,9,101,G,
262.0,Extorter,Trade,2094,1,A,9,101,,-18
262.0,Extorter,Hedge,2094,0,B,9,100.0,,
262.0,,Insert,2099,1,A,9,99,G,
262.0,Random player,Trade,2093,1,B,9,99,,-18
262.0,Random player,Hedge,2093,0,A,9,100.0,,
262.016,Extorter,Cancel,2094,,,-1,,,
262.016,Random player,Cancel,2093,,,-1,,,
262.016,Extorter,Insert,2095,1,B,10,99,G,
262.016,Extorter,Insert,2096,1,A,10,100,G,
262.016,Random player,Insert,2095,1,B,10,100,G,
262.016,Extorter,Trade,2096,1,A,10,100,,-20
262.016,Extorter,Hedge,2096,0,B,10,100.0,,
262.016,Random player,Trade,2095,1,B,10,100,,40
262.016,Random player,Hedge,2095,0,A,10,100.0,,
262.016,Random player,Insert,2096,1,A,10,101,G,
262.25,,Insert,2100,1,B,9,101,G,
262.25,Random player,Trade,2096,1,A,9,101,,-18
262.25,Random player,Hedge,2096,0,B,9,100.0,,
262.25,,Insert,2101,1,A,9,99,G,
262.25,Extorter,Trade,2095,1,B,9,99,,-18
262.25,Extorter,Hedge,2095,0,A,9,100.0,,
262.266,Extorter,Cancel,2095,,,-1,,,
262.266,Random player,Cancel,2096,,,-1,,,
262.266,Extorter,Insert,2097,1,B,10,100,G,
262.266,Extorter,Insert,2098,1,A,10,101,G,
262.266,Random player,Insert,2097,1,B,10,99,G,
262.266,Random player,Insert,2098,1,A,10,100,G,
262.266,Extorter,Trade,2097,1,B,10,100,,-20
262.266,Extorter,Hedge,2097,0,A,10,100.0,,
262.266,Random player,Trade,2098,1,A,10,100,,40
262.266,Random player,Hedge,2098,0,B,10,100.0,,
262.5,,Insert,2102,1,B,9,101,G,
262.5,Extorter,Trade,2098,1,A,9,101,,-18
262.5,Extorter,Hedge,2098,0,B,9,100.0,,
262.5,,Insert,2103,1,A,9,99,G,
262.5,Random player,Trade,2097,1,B,9,99,,-18
262.5,Random player,Hedge,2097,0,A,9,100.0,,
262.516,Random player,Cancel,2097,,,-1,,,
262.516,Extorter,Cancel,2098,,,-1,,,
262.516,Random player,Insert,2099,1,B,10,100,G,
262.516,Extorter,Insert,2099,1,B,10,99,G,
262.516,Extorter,Insert,2100,1,A,10,100,G,
262.516,Random player,Trade,2099,1,B,10,100,,-20
262.516,Random player,Hedge,2099,0,A,10,100.0,,
262.516,Extorter,Trade,2100,1,A,10,100,,40
262.516,Extorter,Hedge,2100,0,B,10,100.0,,
262.516,Random player,Insert,2100,1,A,10,101,G,
262.75,,Insert,2104,1,B,9,101,G,
262.75,Random player,Trade,2100,1,A,9,101,,-18
262.75,Random player,Hedge,2100,0,B,9,100.0,,
262.75,,Insert,2105,1,A,9,99,G,
262.75,Extorter,Trade,2099,1,B,9,99,,-18
262.75,Extorter,Hedge,2099,0,A,9,100.0,,
262.766,Extorter,Cancel,2099,,,-1,,,
262.766,Random player,Cancel,2100,,,-1,,,
262.766,Extorter,Insert,2101,1,B,10,100,G,
262.766,Extorter,Insert,2102,1,A,10,101,G,
262.766,Random player,Insert,2101,1,B,10,100,G,
262.766,Random player,Insert,2102,1,A,10,101,G,
263.0,,Insert,2106,1,B,9,101,G,
263.0,Extorter,Trade,2102,1,A,9,101,,-18
263.0,Extorter,Hedge,2102,0,B,9,100.0,,
263.0,,Insert,2107,1,A,9,99,G,
263.0,Extorter,Trade,2101,1,B,9,100,,-18
263.0,Extorter,Hedge,2101,0,A,9,100.0,,
263.016,Random player,Cancel,2101,,,-10,,,
263.016,Extorter,Cancel,2101,,,-1,,,
263.016,Extorter,Cancel,2102,,,-1,,,
263.016,Random player,Cancel,2102,,,-10,,,
263.016,Random player,Insert,2103,1,B,10,99,G,
263.016,Random player,Insert,2104,1,A,10,101,G,
263.016,Extorter,Insert,2103,1,B,10,99,G,
263.016,Extorter,Insert,2104,1,A,10,101,G,
263.25,Random player,Cancel,2103,,,-10,,,
263.25,Random player,Cancel,2104,,,-10,,,
263.25,Extorter,Cancel,2103,,,-10,,,
263.25,Extorter,Cancel,2104,,,-10,,,
263.25,Extorter,Insert,2105,1,B,10,99,G,
263.25,Extorter,Insert,2106,1,A,10,101,G,
263.25,Random player,Insert,2105,1,B,10,100,G,
263.25,Random player,Insert,2106,1,A,10,101,G,
263.25,,Insert,2108,1,B,9,101,G,
263.25,Extorter,Trade,2106,1,A,9,101,,-18
263.25,Extorter,Hedge,2106,0,B,9,100.0,,
263.25,,Insert,2109,1,A,9,99,G,
263.25,Random player,Trade,2105,1,B,9,100,,-18
263.25,Random player,Hedge,2105,0,A,9,100.0,,
263.5,Extorter,Cancel,2105,,,-10,,,
263.5,Extorter,Cancel,2106,,,-1,,,
263.5,Random player,Cancel,2105,,,-1,,,
263.5,Random player,Cancel,2106,,,-10,,,
263.5,Extorter,Insert,2107,1,B,10,99,G,
263.5,Extorter,Insert,2108,1,A,10,101,G,
263.5,Random player,Insert,2107,1,B,10,99,G,
263.5,Random player,Insert,2108,1,A,10,101,G,
263.5,,Insert,2110,1,B,9,101,G,
263.5,Extorter,Trade,2108,1,A,9,101,,-18
263.5,Extorter,Hedge,2108,0,B,9,100.0,,
263.5,,Insert,2111,1,A,9,99,G,
263.5,Extorter,Trade,2107,1,B,9,99,,-18
263.5,Extorter,Hedge,2107,0,A,9,100.0,,
263.75,,Insert,2112,1,B,9,101,G,
263.75,Extorter,Trade,2108,1,A,1,101,,-2
263.75,Extorter,Hedge,2108,0,B,1,100.0,,
263.75,Random player,Trade,2108,1,A,8,101,,-16
263.75,Random player,Hedge,2108,0,B,8,100.0,,
263.75,,Insert,2113,1,A,9,99,G,
263.75,Extorter,Trade,2107,1,B,1,99,,-2
263.75,Extorter,Hedge,2107,0,A,1,100.0,,
263.75,Random player,Trade,2107,1,B,8,99,,-16
263.75,Random player,Hedge,2107,0,A,8,100.0,,
263.766,Random player,Cancel,2107,,,-2,,,
263.766,Random player,Cancel,2108,,,-2,,,
